Mto_TC,SUELDO_ESTIMADO,EDAD,ANTIGUEDAD_MES,MARCA,Nombre_territorio,REGION,SEXO,SEGMENTO,FLAG_LIMA_PROVINCIA,FLAG_UNICEF,FLAG_SS
3100,1149.75,35.0,2.0,Visa,T.CENTROS MASIVOS,LIMA CENTRO,F,CLASICO,1.0,0,0
17000,3980.67,40.0,68.0,Visa,T.SUR,SIERRA CENTRAL,M,CLASICO,0.0,0,0
55000,5976.63,56.0,225.0,Visa,T.SUR,SUR,M,CLASICO,0.0,0,0
11900,1619.0,32.0,28.0,Visa,T.CENTROS MASIVOS,SIERRA CENTRAL,F,CLASICO,0.0,0,0
1600,1493.83,32.0,107.0,Visa,T.CENTROS MASIVOS,SIERRA CENTRAL,M,BAJO VALOR,0.0,0,0
10300,2140.44,29.0,19.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
8400,1469.22,26.0,27.0,Visa,T.CENTROS MASIVOS,NORTE,F,Micro empresa,0.0,0,0
13500,2584.0,48.0,89.0,Visa,T.CENTROS MASIVOS,CENTRO,M,CLASICO,0.0,0,0
8100,753.0,43.0,96.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
7000,1223.0,27.0,2.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
1100,1192.56,24.0,44.0,Visa,T.CENTROS MASIVOS,CALLAO,M,BAJO VALOR,1.0,0,0
1300,1000.0,29.0,13.0,Visa,T.CENTROS MASIVOS,LIMA PROVINCIA,F,BAJO VALOR,1.0,0,0
5700,993.0,38.0,53.0,Visa,T.CENTROS MASIVOS,SUR,F,CLASICO,0.0,0,0
6100,3095.0,31.0,2.0,Visa,T.CENTROS MASIVOS,SIERRA CENTRAL,F,BAJO VALOR,0.0,0,0
8000,1088.625,31.0,67.0,Visa,T.CENTROS MASIVOS,SUR,M,BAJO VALOR,0.0,0,0
3000,3870.0,42.0,206.0,Visa,T.CENTROS MASIVOS,SUR,M,CLASICO,0.0,0,0
8200,2100.0,28.0,84.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,F,BAJO VALOR,1.0,0,0
8000,1766.75,31.0,117.0,Visa,T.CENTROS MASIVOS,LIMA ESTE,F,CLASICO,1.0,0,0
43000,6000.0,34.0,44.0,Visa,T.CENTROS MASIVOS,CALLAO,M,CLASICO,1.0,0,0
7100,525.0,29.0,28.0,Visa,T.CENTROS MASIVOS,CENTRO,M,CLASICO,0.0,0,0
5000,3526.0,29.0,2.0,Visa,T.CENTROS MASIVOS,SUR,M,CLASICO,0.0,0,0
10000,1700.0,29.0,49.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,F,CLASICO,1.0,0,0
2400,1688.625,30.0,5.0,Visa,T.CENTROS MASIVOS,LIMA ESTE,M,CLASICO,1.0,0,0
5800,1404.0,36.0,124.0,Visa,T.CENTROS MASIVOS,LIMA SUR,F,CLASICO,1.0,0,0
5800,1050.0,24.0,2.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,F,BAJO VALOR,1.0,0,0
2500,1995.125,59.0,2.0,Visa,T.CENTROS MASIVOS,LIMA CENTRO,F,CLASICO,1.0,0,0
44000,3083.75,33.0,4.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,F,CLASICO,1.0,0,0
1800,1728.0,,5.0,Visa,T.CENTROS MASIVOS,LIMA ESTE,M,CLASICO,1.0,0,1
7600,1918.875,35.0,2.0,Visa,T.CENTROS MASIVOS,LIMA SUR,M,CLASICO,1.0,0,0
10300,1191.0,41.0,187.0,Visa,T.CENTROS MASIVOS,SUR,M,CLASICO,0.0,0,0
15000,3062.0,28.0,46.0,Visa,T.CENTROS MASIVOS,NORTE,F,CLASICO,0.0,0,0
11500,1529.0,43.0,181.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,1260.0,32.0,141.0,Visa,T.CENTROS MASIVOS,LIMA CENTRO,F,CLASICO,1.0,0,0
8300,1803.75,44.0,2.0,Visa,T.CENTROS MASIVOS,NORTE,F,BAJO VALOR,0.0,0,0
6700,2185.875,28.0,2.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,1,0
1500,1458.375,45.0,2.0,Visa,T.CENTROS MASIVOS,LIMA SUR,M,CLASICO,1.0,0,0
17000,3780.0,28.0,44.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,F,CLASICO,1.0,0,0
5600,1120.0,25.0,2.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
5300,1203.75,46.0,2.0,Visa,T.CENTROS MASIVOS,LIMA SUR,F,BAJO VALOR,1.0,0,0
22000,4115.0,30.0,93.0,Visa,T.CENTROS MASIVOS,ORIENTE,M,CLASICO,0.0,0,0
5000,3202.33,29.0,79.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,F,CLASICO,1.0,0,0
6500,1889.0,42.0,2.0,Visa,T.CENTROS MASIVOS,SUR,M,BAJO VALOR,0.0,0,0
2400,2510.33,30.0,82.0,Visa,T.CENTROS MASIVOS,NORTE,F,CLASICO,0.0,0,0
6800,1395.44,31.0,58.0,Visa,T.CENTROS MASIVOS,NORTE,F,BAJO VALOR,0.0,0,0
1000,930.5,23.0,8.0,Visa,T.CENTROS MASIVOS,ORIENTE,F,BAJO VALOR,0.0,0,0
80000,3102.0,32.0,61.0,MasterCard,T.CENTROS MASIVOS,LIMA MODERNA,M,VIP,1.0,0,0
1100,2541.29,32.0,81.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
5100,1074.0,29.0,46.0,Visa,T.CENTROS MASIVOS,ORIENTE,M,CLASICO,0.0,0,0
6900,1778.0,36.0,2.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
10000,2188.0,49.0,46.0,Visa,T.CENTROS MASIVOS,CENTRO,M,CLASICO,0.0,0,0
1200,2082.22,25.0,34.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
1000,1228.125,42.0,2.0,Visa,T.CENTROS MASIVOS,CENTRO,F,BAJO VALOR,0.0,0,0
5400,525.0,44.0,2.0,Visa,T.CENTROS MASIVOS,NORTE,M,BAJO VALOR,0.0,0,0
2600,2216.67,52.0,5.0,Visa,T.CENTROS MASIVOS,ORIENTE,M,CLASICO,0.0,0,0
5600,1495.125,35.0,2.0,Visa,T.CENTROS MASIVOS,SIERRA CENTRAL,M,BAJO VALOR,0.0,0,0
1600,1079.17,25.0,6.0,Visa,T.CENTROS MASIVOS,LIMA PROVINCIA,F,BAJO VALOR,1.0,0,0
8000,3530.56,33.0,14.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
5500,1084.0,38.0,2.0,Visa,T.CENTROS MASIVOS,SIERRA CENTRAL,F,Micro empresa,0.0,0,0
1100,1267.5,25.0,34.0,Visa,T.CENTROS MASIVOS,SIERRA CENTRAL,M,BAJO VALOR,0.0,0,0
1400,933.2,24.0,21.0,Visa,T.CENTROS MASIVOS,SUR,F,BAJO VALOR,0.0,0,0
1000,1711.71,24.0,6.0,Visa,T.CENTROS MASIVOS,LIMA SUR,F,CLASICO,1.0,0,0
8400,4764.78,24.0,26.0,Visa,T.CENTROS MASIVOS,ORIENTE,M,BAJO VALOR,0.0,0,0
3700,3424.0,49.0,142.0,Visa,T.CENTROS MASIVOS,NORTE,F,CLASICO,0.0,0,0
4700,1610.25,41.0,2.0,Visa,T.CENTROS MASIVOS,NORTE,F,BAJO VALOR,0.0,0,0
1000,1000.0,31.0,31.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,M,BAJO VALOR,1.0,0,0
5500,1108.56,28.0,28.0,Visa,T.CENTROS MASIVOS,SUR,M,BAJO VALOR,0.0,0,0
9800,2310.0,33.0,62.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
11300,2205.0,34.0,46.0,Visa,T.CENTROS MASIVOS,SUR,F,CLASICO,0.0,0,0
2100,2369.67,24.0,6.0,Visa,T.CENTROS MASIVOS,SUR,M,BAJO VALOR,0.0,0,0
19500,4096.89,32.0,68.0,Visa,T.CENTROS MASIVOS,SUR,F,CLASICO,0.0,0,0
11100,2419.33,42.0,6.0,Visa,T.CENTROS MASIVOS,LIMA ESTE,M,BAJO VALOR,1.0,0,0
1400,1921.86,30.0,11.0,Visa,T.CENTROS MASIVOS,LIMA SUR,F,BAJO VALOR,1.0,0,0
33000,4373.11,40.0,158.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
11700,3600.0,31.0,10.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
9100,1470.0,31.0,63.0,Visa,T.CENTROS MASIVOS,NORTE,F,CLASICO,0.0,0,0
1300,1330.75,30.0,106.0,Visa,T.CENTROS MASIVOS,SIERRA CENTRAL,M,BAJO VALOR,0.0,0,0
2,2660.0,35.0,105.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
6800,2377.625,66.0,2.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,F,CLASICO,1.0,0,0
6500,1228.125,32.0,2.0,Visa,T.CENTROS MASIVOS,LIMA SUR,M,CLASICO,1.0,0,0
9100,1341.125,26.0,47.0,Visa,T.CENTROS MASIVOS,LIMA CENTRO,M,CLASICO,1.0,0,0
5700,919.5,35.0,2.0,Visa,T.CENTROS MASIVOS,LIMA ESTE,F,BAJO VALOR,1.0,0,0
1300,1591.83,28.0,5.0,Visa,T.CENTROS MASIVOS,CENTRO,F,BAJO VALOR,0.0,0,0
2300,2870.88,30.0,7.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
13000,1313.0,30.0,51.0,Visa,T.CENTROS MASIVOS,LIMA NORTE,M,CLASICO,1.0,0,0
7400,2205.0,30.0,103.0,Visa,T.CENTROS MASIVOS,LIMA ESTE,M,CLASICO,1.0,0,0
7100,1355.2,35.0,99.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,M,CLASICO,1.0,0,0
10300,1750.0,25.0,4.0,Visa,T.CENTROS MASIVOS,LIMA NORTE,F,CLASICO,1.0,0,0
18000,14778.95,54.0,118.0,Visa,T.CENTROS MASIVOS,LIMA SUR,M,CLASICO,1.0,0,0
75000,27142.0,44.0,119.0,Visa,T.LIMA SUR,LIMA MODERNA,M,VIP,1.0,0,0
5200,1330.67,22.0,18.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
5000,578.0,42.0,56.0,Visa,T.NORTE,NORTE,F,CLASICO,0.0,0,0
2500,1674.0,29.0,43.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,CLASICO,1.0,0,0
7100,1045.0,29.0,116.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
4900,545.0,64.0,2.0,Visa,DIR.RED MASIVA,NORTE,M,CLASICO,0.0,0,0
6400,1838.75,26.0,2.0,Visa,DIR.RED MASIVA,LIMA MODERNA,M,BAJO VALOR,1.0,0,0
2000,2403.33,34.0,44.0,Visa,DIR.RED MASIVA,SUR,M,CLASICO,0.0,0,0
7100,1840.5,36.0,2.0,Visa,DIR.RED MASIVA,SUR,M,CLASICO,0.0,0,0
12000,6160.0,33.0,118.0,Visa,T.LIMA RESIDENCIAL,LIMA CENTRO,M,CLASICO,1.0,0,0
12000,14585.0,44.0,186.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
10400,3004.44,30.0,48.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,M,CLASICO,1.0,0,0
9200,3903.0,60.0,198.0,Visa,T.CENTROS MASIVOS,LIMA ESTE,M,CLASICO,1.0,0,0
2500,2305.33,39.0,191.0,Visa,T.CENTROS MASIVOS,LIMA SUR,M,BAJO VALOR,1.0,0,0
10300,675.0,43.0,2.0,Visa,T.CENTROS MASIVOS,NORTE,M,CLASICO,0.0,0,0
4400,2147.375,45.0,197.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,M,CLASICO,1.0,0,0
5500,1458.375,51.0,2.0,Visa,T.CENTROS MASIVOS,LIMA SUR,F,CLASICO,1.0,0,1
35500,2116.0,28.0,53.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,M,CLASICO,1.0,0,0
6500,539.0,24.0,2.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,F,BAJO VALOR,1.0,0,0
5500,18.0,25.0,2.0,Visa,T.CENTROS MASIVOS,SUR,F,BAJO VALOR,0.0,0,0
7300,3640.0,33.0,150.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,M,CLASICO,1.0,0,0
5700,1610.25,39.0,2.0,Visa,T.CENTROS MASIVOS,LIMA SUR,F,BAJO VALOR,1.0,0,0
5200,840.0,29.0,111.0,Visa,TERR.OPERATIONS,LIMA ESTE,M,CLASICO,1.0,0,0
39500,3865.0,46.0,103.0,Visa,T.CENTROS MASIVOS,SUR,M,CLASICO,0.0,0,0
700,525.0,60.0,24.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,F,CLASICO,1.0,0,0
3000,1763.89,39.0,125.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,M,CLASICO,1.0,0,0
15500,2607.5,28.0,6.0,Visa,T.CENTROS MASIVOS,LIMA CENTRO,M,BAJO VALOR,1.0,0,0
1400,592.0,42.0,2.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,F,CLASICO,1.0,0,0
7500,2451.5,38.0,73.0,Visa,T.CENTROS MASIVOS,LIMA SUR,M,CLASICO,1.0,0,0
1200,2230.83,26.0,28.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,M,BAJO VALOR,1.0,0,0
5300,1074.67,22.0,39.0,Visa,T.CENTROS MASIVOS,LIMA ESTE,F,CLASICO,1.0,0,0
7600,1692.25,25.0,41.0,Visa,T.CENTROS MASIVOS,LIMA CENTRO,F,CLASICO,1.0,0,0
6100,1380.0,33.0,36.0,Visa,T.CENTROS MASIVOS,LIMA MODERNA,M,CLASICO,1.0,0,0
10000,2912.0,37.0,51.0,Visa,T.CENTROS MASIVOS,LIMA CENTRO,M,CLASICO,1.0,0,0
15500,832.5,41.0,141.0,Visa,T.CENTROS MASIVOS,LIMA ESTE,M,CLASICO,1.0,0,0
21500,4376.0,38.0,245.0,Visa,T.CENTROS MASIVOS,LIMA NORTE,M,CLASICO,1.0,0,0
1200,1233.17,33.0,5.0,Visa,T.CENTROS MASIVOS,LIMA CENTRO,M,CLASICO,1.0,0,0
19500,1900.25,36.0,88.0,Visa,T.CENTROS MASIVOS,LIMA ESTE,M,CLASICO,1.0,0,0
4200,1113.0,40.0,2.0,Visa,T.CENTROS MASIVOS,LIMA NORTE,F,CLASICO,1.0,0,0
8500,2379.375,29.0,11.0,Visa,T.CENTROS MASIVOS,CENTRO,M,CLASICO,0.0,0,0
1000,1027.14,28.0,28.0,Visa,T.CENTROS MASIVOS,LIMA SUR,M,CLASICO,1.0,0,0
6400,3001.56,55.0,188.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
1500,2593.78,29.0,45.0,Visa,T.NOR ORIENTE,NORTE,M,CLASICO,0.0,0,0
1000,2000.0,51.0,57.0,Visa,T.NOR ORIENTE,NORTE,M,CLASICO,0.0,0,0
3000,2042.22,27.0,67.0,Visa,T.NOR ORIENTE,NORTE,F,CLASICO,0.0,0,0
6800,610.0,35.0,124.0,Visa,T.NOR ORIENTE,LIMA NORTE,M,CLASICO,1.0,0,0
15000,5897.625,26.0,81.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,VIP,1.0,0,0
4900,1113.0,24.0,11.0,Visa,T.SUR,SUR,F,BAJO VALOR,0.0,0,0
800,525.0,39.0,3.0,Visa,T.CALLAO SAN MIGUEL,LIMA NORTE,M,BAJO VALOR,1.0,0,0
11900,6674.0,41.0,247.0,Visa,T.SUR,SUR,F,CLASICO,0.0,0,0
1000,2847.22,28.0,24.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
5000,1143.0,51.0,183.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
4000,1684.5,26.0,49.0,MasterCard,T.LIMA RESIDENCIAL,LIMA CENTRO,M,CLASICO,1.0,0,0
12000,9037.33,33.0,82.0,Visa,T.NOR ORIENTE,ORIENTE,M,VIP,0.0,0,0
60000,43600.0,67.0,235.0,MasterCard,T.NORTE SUR CHICO,SUR,M,CLASICO,0.0,0,0
2000,840.0,37.0,76.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
700,1036.0,34.0,40.0,Visa,T.NORTE SUR CHICO,NORTE,M,Micro empresa,0.0,0,0
4000,2519.33,33.0,72.0,Visa,T.CENTRO,CENTRO,M,CLASICO,0.0,0,0
3000,1113.0,27.0,4.0,Visa,T.CENTRO,CENTRO,F,BAJO VALOR,0.0,0,0
100000,31850.89,59.0,193.0,Visa,T.BANCA PREMIUM,LIMA MODERNA,M,DIAMANTE,1.0,0,0
2000,2530.13,23.0,10.0,Visa,T.LINCE,NORTE,M,CLASICO,0.0,0,0
30000,17553.0,33.0,11.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,3848.89,40.0,111.0,Visa,T.SURCO LA MOLINA,LIMA NORTE,M,CLASICO,1.0,0,0
5000,2325.89,48.0,119.0,Visa,T.SURCO LA MOLINA,LIMA SUR,M,CLASICO,1.0,0,0
6400,2170.0,34.0,18.0,Visa,T.SURCO LA MOLINA,LIMA SUR,M,CLASICO,1.0,0,0
5000,1032.0,36.0,3.0,Visa,T.SURCO LA MOLINA,LIMA CENTRO,F,BAJO VALOR,1.0,0,0
700,,,137.0,Visa,T.SURCO LA MOLINA,,,BAJO VALOR,,0,0
700,1954.25,24.0,17.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
10000,1820.0,34.0,103.0,Visa,T.CALLAO SAN MIGUEL,NORTE,F,CLASICO,0.0,0,0
12000,2800.0,27.0,87.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,CLASICO,1.0,0,0
1000,4110.44,51.0,310.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,VIP,1.0,0,0
5000,3295.75,28.0,3.0,Visa,T.SURCO LA MOLINA,NORTE,M,CLASICO,0.0,0,0
1000,1394.0,62.0,3.0,Visa,T.NORTE SUR CHICO,,M,CLASICO,,0,0
5500,1558.75,58.0,89.0,Visa,T.LIMA CENTRO,LIMA MODERNA,F,CLASICO,1.0,0,0
3000,6688.0,24.0,31.0,Visa,T.LIMA CENTRO,LIMA NORTE,F,CLASICO,1.0,0,0
5000,6232.0,25.0,13.0,Visa,T.LIMA CENTRO,LIMA MODERNA,M,CLASICO,1.0,0,0
6000,1578.22,57.0,246.0,Visa,T.SURCO LA MOLINA,LIMA SUR,F,CLASICO,1.0,0,0
2000,3295.75,47.0,9.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
12000,6971.67,60.0,272.0,Visa,T.NORTE SUR CHICO,NORTE,F,VIP,0.0,0,0
6500,1298.78,28.0,85.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
6000,7693.33,40.0,113.0,MasterCard,T.CALLAO SAN MIGUEL,LIMA MODERNA,M,VIP,1.0,0,0
20000,3703.0,34.0,67.0,Visa,T.LIMA CENTRO,LIMA MODERNA,M,CLASICO,1.0,0,0
4400,2082.5,32.0,14.0,Visa,T.LINCE,LIMA ESTE,M,CLASICO,1.0,0,0
1900,1450.0,24.0,33.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,CLASICO,1.0,0,0
700,732.14,34.0,74.0,Visa,T.LINCE,LIMA NORTE,F,BAJO VALOR,1.0,0,0
7200,2076.25,40.0,9.0,Visa,T.LINCE,LIMA NORTE,F,CLASICO,1.0,0,0
20000,36795.38,47.0,183.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,M,VIP,1.0,0,0
1000,8473.56,49.0,67.0,Visa,T.NORTE SUR CHICO,NORTE,M,CLASICO,0.0,0,0
2000,2487.6,24.0,80.0,Visa,T.CALLAO SAN MIGUEL,CALLAO,M,BAJO VALOR,1.0,0,0
2000,2800.0,31.0,114.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,F,CLASICO,1.0,0,0
1000,1520.11,25.0,8.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,BAJO VALOR,1.0,0,0
2800,3166.0,48.0,6.0,Visa,T.SURCO LA MOLINA,CALLAO,F,BAJO VALOR,1.0,0,0
4000,525.0,40.0,118.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,F,CLASICO,1.0,0,0
30000,8435.625,36.0,4.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,VIP,1.0,0,0
10000,5600.0,41.0,76.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
6000,3348.0,46.0,87.0,Visa,T.CALLAO SAN MIGUEL,LIMA MODERNA,M,CLASICO,1.0,0,0
5000,6721.33,61.0,310.0,Visa,T.LIMA CENTRO,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,5513.5,35.0,68.0,Visa,T.LIMA CENTRO,LIMA MODERNA,F,CLASICO,1.0,0,0
700,1610.25,37.0,4.0,Visa,T.LINCE,LIMA NORTE,F,BAJO VALOR,1.0,0,0
700,1748.0,37.0,31.0,Visa,T.LIMA SUR,LIMA MODERNA,F,BAJO VALOR,1.0,0,0
6800,886.0,33.0,4.0,Visa,T.LIMA SUR,LIMA MODERNA,M,BAJO VALOR,1.0,0,0
30000,2800.0,30.0,33.0,Visa,T.LIMA CENTRO,LIMA NORTE,M,CLASICO,1.0,0,0
6000,2381.0,61.0,23.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,CLASICO,1.0,0,0
1000,2070.3,34.0,36.0,Visa,T.LIMA RESIDENCIAL,LIMA NORTE,M,CLASICO,1.0,0,0
1000,1458.375,57.0,184.0,Visa,T.LIMA SUR,LIMA SUR,F,BAJO VALOR,1.0,0,0
7800,515.0,56.0,13.0,Visa,T.LIMA SUR,LIMA SUR,M,CLASICO,1.0,0,0
7000,5810.0,33.0,82.0,Visa,T.MIRAFLORES S.BORJA,LIMA ESTE,M,Micro empresa,1.0,0,1
5000,2640.33,31.0,147.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,4928.25,34.0,110.0,Visa,T.MIRAFLORES S.BORJA,LIMA CENTRO,F,CLASICO,1.0,0,0
7000,3737.44,25.0,59.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,CLASICO,1.0,0,0
100000,,,6.0,Visa,T.MIRAFLORES S.BORJA,,,VIP,,0,0
1200,1200.0,26.0,6.0,Visa,T.LINCE,LIMA SUR,F,BAJO VALOR,1.0,0,0
3200,3166.0,50.0,36.0,Visa,T.SURCO LA MOLINA,SIERRA CENTRAL,F,CLASICO,0.0,0,0
12000,5360.86,40.0,208.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
9100,3357.0,52.0,236.0,Visa,T.SURCO LA MOLINA,LIMA NORTE,F,CLASICO,1.0,0,0
5500,1166.0,54.0,206.0,Visa,T.SURCO LA MOLINA,LIMA CENTRO,M,CLASICO,1.0,0,0
20000,6145.75,56.0,49.0,Visa,T.SURCO LA MOLINA,LIMA ESTE,F,CLASICO,1.0,0,0
3000,5050.0,50.0,126.0,Visa,T.LIMA CENTRO,LIMA MODERNA,F,CLASICO,1.0,0,0
12000,231.0,43.0,216.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,VIP,1.0,0,0
12000,770.0,44.0,170.0,Visa,T.MIRAFLORES S.BORJA,LIMA CENTRO,M,VIP,1.0,0,0
16000,291.0,69.0,118.0,Visa,T.LINCE,LIMA MODERNA,F,VIP,1.0,0,0
6100,525.0,33.0,63.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,CLASICO,1.0,1,0
2100,1733.63,51.0,101.0,Visa,T.NOR ORIENTE,ORIENTE,M,CLASICO,0.0,0,0
12000,578.0,34.0,115.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,M,VIP,1.0,0,0
4000,3200.89,34.0,44.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,F,CLASICO,1.0,0,0
36000,8453.0,34.0,143.0,Visa,T.LINCE,LIMA MODERNA,M,CLASICO,1.0,0,0
5200,6908.22,29.0,29.0,Visa,T.NORTE SUR CHICO,LIMA PROVINCIA,M,CLASICO,1.0,0,0
9500,851.5,26.0,27.0,Visa,T.NORTE SUR CHICO,LIMA NORTE,M,BAJO VALOR,1.0,0,0
8600,1774.44,27.0,33.0,Visa,T.NORTE SUR CHICO,SUR,F,CLASICO,0.0,0,0
2000,2496.78,24.0,44.0,Visa,T.LIMA RESIDENCIAL,LIMA MODERNA,F,CLASICO,1.0,0,0
5900,1951.0,33.0,3.0,Visa,T.LIMA CENTRO,CALLAO,F,CLASICO,1.0,0,0
6700,1923.5,24.0,67.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
1300,2252.0,41.0,121.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,CLASICO,1.0,0,0
5000,1228.125,31.0,7.0,Visa,T.NORTE,ORIENTE,M,BAJO VALOR,0.0,0,0
700,2503.44,29.0,54.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,CLASICO,1.0,0,0
6700,525.0,38.0,204.0,Visa,T.LIMA CENTRO,SUR,M,Micro empresa,0.0,0,1
6100,1515.0,29.0,58.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
2000,3793.29,24.0,38.0,Visa,T.LIMA CENTRO,LIMA ESTE,F,CLASICO,1.0,0,0
1700,1930.33,33.0,126.0,Visa,T.LINCE,LIMA NORTE,F,BAJO VALOR,1.0,0,0
6400,4081.0,31.0,33.0,Visa,T.SURCO LA MOLINA,LIMA SUR,F,CLASICO,1.0,0,0
1300,1344.67,25.0,11.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,M,CLASICO,1.0,0,0
5900,1190.0,48.0,194.0,Visa,T.NORTE SUR CHICO,LIMA SUR,M,CLASICO,1.0,0,0
20000,5600.0,33.0,166.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,M,VIP,1.0,0,0
11300,2530.78,28.0,63.0,Visa,T.MIRAFLORES S.BORJA,LIMA MODERNA,F,CLASICO,1.0,0,0
5000,1701.33,34.0,52.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
10900,3654.0,34.0,23.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,CLASICO,1.0,0,0
6000,4809.625,39.0,13.0,Visa,T.LIMA CENTRO,LIMA CENTRO,F,Micro empresa,1.0,0,1
12000,2479.75,47.0,147.0,Visa,T.SURCO LA MOLINA,LIMA MODERNA,F,Micro empresa,1.0,0,0
30000,13889.0,32.0,55.0,Visa,T.LINCE,LIMA SUR,M,VIP,1.0,0,0
7200,1113.0,,3.0,Visa,T.SURCO LA MOLINA,,,CLASICO,,0,0
15000,630.0,47.0,49.0,Visa,T.LIMA CENTRO,LIMA CENTRO,M,CLASICO,1.0,0,0
10100,2200.0,40.0,80.0,Visa,T.LIMA CENTRO,LIMA ESTE,M,CLASICO,1.0,0,0
1000,525.0,53.0,154.0,Visa,T.LIMA CENTRO,LIMA MODERNA,F,BAJO VALOR,1.0,0,0
